Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
32,No,Travel_Frequently,Sales,9,4,Life Sciences,1,4002,Male,4,Sales Executive,Single,43270,8,Y,13,8,0,4,4,0,0,0
42,No,Non-Travel,Research & Development,11,3,Medical,1,4003,Male,1,Manager,Married,178560,3,Y,18,8,0,10,2,6,3,3
47,No,Travel_Rarely,Sales,2,2,Life Sciences,1,4004,Female,5,Manager,Single,31960,4,Y,14,8,1,7,3,2,2,0
46,No,Travel_Rarely,Human Resources,1,3,Life Sciences,1,4005,Female,1,Laboratory Technician,Divorced,190810,3,Y,21,8,0,12,2,9,4,7
28,No,Non-Travel,Research & Development,7,3,Life Sciences,1,4006,Male,1,Sales Executive,Divorced,89660,1,Y,16,8,1,3,3,3,2,2
29,No,Travel_Rarely,Research & Development,16,3,Medical,1,4007,Female,1,Manufacturing Director,Divorced,22100,8,Y,11,8,1,11,4,7,1,6
42,No,Travel_Rarely,Sales,2,4,Medical,1,4008,Female,2,Research Director,Single,45390,4,Y,17,8,1,8,5,0,0,0
32,Yes,Travel_Rarely,Research & Development,1,1,Medical,1,4009,Male,2,Laboratory Technician,Single,27410,7,Y,11,8,0,7,3,2,2,2
46,No,Travel_Rarely,Research & Development,23,1,Life Sciences,1,4010,Male,2,Laboratory Technician,Divorced,34910,2,Y,14,8,0,25,0,19,2,8
27,No,Travel_Rarely,Sales,2,3,Life Sciences,1,4011,Female,5,Research Scientist,Married,45410,1,Y,14,8,2,9,4,9,5,8
29,No,Travel_Rarely,Research & Development,1,2,Medical,1,4012,Male,3,Sales Executive,Married,26780,1,Y,25,8,1,1,3,1,0,0
43,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,4013,Male,1,Manufacturing Director,Married,73790,7,Y,13,8,2,21,3,16,6,14
48,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,4014,Female,2,Manager,Married,62720,4,Y,14,8,0,29,3,22,12,9
29,Yes,Travel_Frequently,Research & Development,13,2,Life Sciences,1,4015,Female,1,Laboratory Technician,Single,52200,1,Y,17,8,0,1,3,1,1,0
46,Yes,Travel_Rarely,Research & Development,4,4,Medical,1,4016,Female,2,Sales Representative,Married,27430,5,Y,25,8,1,14,1,8,0,7
27,No,Travel_Frequently,Research & Development,16,4,Medical,1,4017,Male,3,Healthcare Representative,Married,49980,0,Y,20,8,2,8,3,7,7,3
39,No,Travel_Rarely,Research & Development,2,3,Technical Degree,1,4018,Male,3,Healthcare Representative,Divorced,102520,8,Y,13,8,1,7,3,2,2,2
55,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,4019,Female,1,Human Resources,Married,27810,8,Y,13,8,1,19,2,5,0,4
28,No,Travel_Rarely,Research & Development,29,2,Life Sciences,1,4020,Male,2,Laboratory Technician,Married,68520,1,Y,18,8,1,1,2,1,0,0
30,Yes,Travel_Rarely,Sales,12,4,Life Sciences,1,4021,Female,2,Sales Executive,Single,49500,1,Y,12,8,2,1,3,1,0,0
22,Yes,Travel_Rarely,Research & Development,16,2,Life Sciences,1,4022,Female,2,Laboratory Technician,Single,35790,1,Y,19,8,3,1,3,1,0,0
36,No,Travel_Rarely,Research & Development,11,3,Life Sciences,1,4023,Male,1,Sales Executive,Married,131910,1,Y,14,8,1,10,2,10,1,7
31,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,4024,Female,5,Manager,Divorced,103770,1,Y,14,8,0,10,2,10,0,2
34,No,Travel_Rarely,Sales,14,2,Technical Degree,1,4025,Female,1,Sales Executive,Married,22350,2,Y,14,8,1,9,2,5,1,0
29,No,Travel_Rarely,Research & Development,5,5,Life Sciences,1,4026,Female,1,Sales Executive,Single,105020,3,Y,12,8,0,11,4,3,1,2
37,No,Travel_Rarely,Research & Development,7,2,Medical,1,4027,Male,1,Manufacturing Director,Married,20110,5,Y,13,8,0,16,4,5,0,4
35,No,Travel_Rarely,Sales,2,1,Technical Degree,1,4028,Male,2,Laboratory Technician,Married,18590,0,Y,25,8,1,4,2,3,0,2
45,No,Travel_Rarely,Research & Development,3,3,Medical,1,4029,Female,2,Sales Executive,Married,37600,0,Y,14,8,1,10,2,9,3,8
36,No,Travel_Frequently,Research & Development,5,3,Medical,1,4030,Female,4,Manufacturing Director,Single,177790,1,Y,17,8,1,10,5,10,0,8
40,No,Travel_Rarely,Research & Development,3,3,Other,1,4031,Male,1,Sales Executive,Divorced,68330,2,Y,13,8,0,22,3,19,11,16
26,No,Travel_Rarely,Research & Development,26,2,Life Sciences,1,4032,Male,2,Human Resources,Married,68120,1,Y,13,8,0,1,2,1,1,0
27,No,Travel_Rarely,Research & Development,4,3,Technical Degree,1,4033,Male,2,Manufacturing Director,Single,51710,0,Y,20,8,1,9,1,8,0,7
48,No,Travel_Frequently,Research & Development,2,3,Life Sciences,1,4034,Male,2,Research Director,Divorced,197400,3,Y,14,8,0,24,2,22,4,7
44,No,Travel_Rarely,Sales,1,2,Medical,1,4035,Male,4,Manager,Married,187110,2,Y,12,8,1,10,0,2,2,2
34,Yes,Non-Travel,Research & Development,27,2,Life Sciences,1,4036,Female,1,Sales Representative,Married,36920,1,Y,12,8,1,5,5,5,3,0
56,Yes,Travel_Rarely,Human Resources,1,2,Medical,1,4037,Female,5,Sales Executive,Single,25590,1,Y,21,8,0,5,3,4,1,0
36,No,Travel_Rarely,Research & Development,13,3,Technical Degree,1,4038,Female,3,Healthcare Representative,Married,25170,2,Y,14,8,0,12,3,4,1,3
41,No,Travel_Rarely,Research & Development,5,3,Life Sciences,1,4039,Female,1,Sales Executive,Married,66230,5,Y,18,8,0,14,3,5,1,4
42,No,Travel_Rarely,Research & Development,7,3,Technical Degree,1,4040,Female,2,Sales Executive,Married,182650,9,Y,12,8,1,18,4,13,5,7
31,No,Travel_Rarely,Sales,9,4,Life Sciences,1,4041,Female,1,Sales Executive,Divorced,161240,2,Y,23,8,1,8,2,5,1,4
34,No,Travel_Rarely,Research & Development,8,1,Life Sciences,1,4042,Female,3,Laboratory Technician,Married,25850,3,Y,12,8,0,9,5,4,0,1
31,No,Travel_Rarely,Sales,25,2,Life Sciences,1,4043,Female,3,Manufacturing Director,Divorced,182130,8,Y,21,8,2,4,3,2,2,2
26,No,Travel_Frequently,Sales,16,2,Life Sciences,1,4044,Male,2,Healthcare Representative,Married,83800,0,Y,14,8,0,8,3,7,7,7
45,No,Travel_Frequently,Research & Development,8,4,Life Sciences,1,4045,Female,2,Manager,Single,29940,4,Y,18,8,1,12,2,4,0,3
33,No,Travel_Rarely,Sales,1,3,Life Sciences,1,4046,Female,5,Sales Executive,Single,12230,1,Y,13,8,1,10,3,10,0,9
28,No,Travel_Frequently,Sales,8,3,Life Sciences,1,4047,Male,4,Research Scientist,Married,11180,1,Y,11,8,0,7,3,7,0,7
29,Yes,Travel_Frequently,Human Resources,2,4,Human Resources,1,4048,Male,2,Sales Executive,Single,28750,1,Y,11,8,0,1,3,1,0,0
39,No,Non-Travel,Research & Development,8,5,Medical,1,4049,Female,2,Sales Representative,Married,188240,6,Y,19,8,1,10,4,3,1,2
27,No,Travel_Rarely,Sales,3,2,Technical Degree,1,4050,Male,2,Healthcare Representative,Married,135770,1,Y,12,8,1,6,2,5,1,2
34,No,Travel_Frequently,Research & Development,9,4,Life Sciences,1,4051,Female,2,Manufacturing Director,Married,26250,1,Y,12,8,3,16,4,15,6,11
28,Yes,Travel_Rarely,Research & Development,25,3,Technical Degree,1,4052,Male,1,Research Director,Single,187890,3,Y,16,8,1,6,4,2,2,2
47,No,Non-Travel,Research & Development,1,4,Medical,1,4053,Male,1,Research Scientist,Married,45380,8,Y,11,8,0,16,3,8,1,7
56,No,Travel_Rarely,Research & Development,4,3,Technical Degree,1,4054,Female,2,Sales Executive,Married,198470,4,Y,14,8,0,6,6,0,0,0
39,No,Travel_Rarely,Research & Development,1,3,Other,1,4055,Female,1,Laboratory Technician,Married,105120,1,Y,12,8,1,10,2,10,7,9
38,No,Travel_Frequently,Research & Development,4,2,Medical,1,4056,Female,1,Manager,Divorced,44440,1,Y,13,8,0,20,2,20,0,7
58,No,Travel_Rarely,Sales,5,3,Marketing,1,4057,Male,5,Sales Representative,Married,21540,4,Y,21,8,1,29,3,1,0,0
32,Yes,Travel_Frequently,Research & Development,9,3,Life Sciences,1,4058,Male,2,Laboratory Technician,Single,191900,3,Y,17,8,1,8,2,4,0,3
38,No,Travel_Rarely,Research & Development,3,4,Life Sciences,1,4059,Female,1,Sales Representative,Divorced,44900,2,Y,21,8,1,10,1,5,0,3
49,No,Travel_Frequently,Sales,11,4,Life Sciences,1,4060,Male,2,Research Scientist,Married,35060,3,Y,11,8,1,28,4,5,4,3
42,No,Travel_Rarely,Sales,1,3,Life Sciences,1,4061,Female,1,Sales Executive,Divorced,23720,3,Y,12,8,1,14,3,0,0,0
27,Yes,Travel_Frequently,Sales,8,1,Life Sciences,1,4062,Male,4,Laboratory Technician,Married,102310,1,Y,13,8,1,1,2,1,0,0
35,No,Travel_Rarely,Research & Development,25,1,Medical,1,4063,Male,1,Sales Executive,Married,54100,0,Y,18,8,0,6,4,5,0,4
28,No,Non-Travel,Research & Development,21,1,Medical,1,4064,Male,3,Research Scientist,Single,79780,1,Y,16,8,2,5,2,5,1,4
31,No,Non-Travel,Sales,23,1,Medical,1,4065,Male,1,Sales Executive,Divorced,38670,1,Y,11,8,1,4,4,4,2,3
36,No,Non-Travel,Research & Development,1,3,Life Sciences,1,4066,Male,2,Research Scientist,Married,28380,1,Y,19,8,2,5,5,5,0,2
34,No,Travel_Rarely,Sales,2,3,Marketing,1,4067,Male,4,Healthcare Representative,Single,46950,1,Y,16,8,1,14,2,14,2,1
34,No,Travel_Rarely,Research & Development,19,3,Technical Degree,1,4068,Female,1,Research Director,Divorced,33390,1,Y,16,8,0,9,2,8,1,1
26,No,Travel_Rarely,Research & Development,2,2,Life Sciences,1,4069,Male,2,Research Scientist,Single,20800,0,Y,13,8,0,8,6,7,7,6
29,No,Travel_Rarely,Research & Development,2,4,Other,1,4070,Male,2,Laboratory Technician,Married,20960,0,Y,22,8,0,6,2,5,0,2
32,No,Non-Travel,Research & Development,3,1,Life Sciences,1,4071,Male,3,Manager,Divorced,62090,5,Y,17,8,1,9,5,5,1,2
31,No,Travel_Frequently,Research & Development,25,5,Technical Degree,1,4072,Female,2,Human Resources,Married,180610,1,Y,14,8,1,10,2,10,8,7
28,Yes,Travel_Rarely,Sales,7,5,Life Sciences,1,4073,Female,2,Sales Representative,Divorced,171230,5,Y,15,8,1,6,2,4,0,3
38,No,Travel_Rarely,Research & Development,9,2,Technical Degree,1,4074,Male,3,Sales Representative,Single,23720,4,Y,12,8,0,20,3,1,0,0
35,No,Travel_Rarely,Research & Development,5,3,Life Sciences,1,4075,Male,2,Sales Representative,Married,48830,1,Y,18,8,1,10,1,10,0,9
27,No,Travel_Rarely,Sales,2,3,Life Sciences,1,4076,Female,1,Manager,Single,39040,1,Y,15,8,0,7,2,7,0,7
32,No,Travel_Rarely,Research & Development,8,1,Medical,1,4077,Female,2,Research Scientist,Single,46270,8,Y,17,8,1,8,2,1,0,0
31,Yes,Travel_Frequently,Research & Development,2,1,Other,1,4078,Male,3,Sales Executive,Married,70940,1,Y,14,8,1,10,2,10,0,8
53,Yes,Travel_Rarely,Research & Development,18,3,Medical,1,4079,Male,1,Research Scientist,Single,34230,6,Y,15,8,1,15,4,2,2,2
54,No,Travel_Rarely,Research & Development,14,3,Other,1,4080,Male,3,Research Scientist,Married,66740,3,Y,17,8,1,9,2,4,2,3
33,No,Travel_Frequently,Research & Development,2,4,Medical,1,4081,Female,4,Sales Executive,Divorced,168800,1,Y,14,8,3,9,2,9,2,8
43,No,Travel_Rarely,Research & Development,3,3,Medical,1,4082,Male,1,Research Scientist,Married,90940,1,Y,12,8,1,10,0,10,0,9
38,No,Travel_Frequently,Research & Development,2,5,Medical,1,4083,Female,4,Sales Executive,Married,84460,0,Y,14,8,0,7,3,6,1,2
55,No,Travel_Rarely,Sales,9,3,Marketing,1,4084,Male,2,Laboratory Technician,Married,119160,4,Y,15,8,1,35,3,10,1,4
31,No,Travel_Rarely,Sales,6,3,Other,1,4085,Male,1,Manufacturing Director,Divorced,45340,1,Y,13,8,0,1,2,1,0,0
39,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,4086,Male,2,Sales Executive,Single,98520,0,Y,12,8,1,21,5,20,11,10
42,No,Non-Travel,Research & Development,10,4,Life Sciences,1,4087,Female,2,Research Scientist,Single,61510,1,Y,13,8,1,20,3,20,3,7
31,No,Non-Travel,Research & Development,14,2,Life Sciences,1,4088,Male,2,Healthcare Representative,Married,23020,4,Y,14,8,0,13,3,11,4,8
54,No,Travel_Rarely,Research & Development,1,3,Medical,1,4089,Female,2,Human Resources,Single,23620,6,Y,13,8,1,9,2,5,1,4
24,No,Travel_Rarely,Research & Development,5,4,Other,1,4090,Male,1,Manufacturing Director,Single,178610,1,Y,11,8,2,4,5,4,1,2
23,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,4091,Male,2,Research Scientist,Single,191870,1,Y,11,8,1,5,2,5,1,4
40,No,Travel_Frequently,Research & Development,21,3,Medical,1,4092,Female,3,Research Scientist,Married,197170,1,Y,21,8,0,10,1,10,9,4
40,No,Travel_Rarely,Research & Development,8,1,Medical,1,4093,Female,5,Research Scientist,Married,35440,3,Y,18,8,3,15,3,11,5,10
25,No,Travel_Rarely,Sales,20,5,Medical,1,4094,Female,2,Laboratory Technician,Married,85000,4,Y,12,8,0,6,2,2,1,2
30,No,Travel_Rarely,Human Resources,20,4,Life Sciences,1,4095,Male,2,Research Scientist,Married,46610,1,Y,11,8,0,12,3,12,1,7
25,No,Travel_Rarely,Research & Development,7,2,Medical,1,4096,Male,5,Sales Executive,Divorced,41030,6,Y,15,8,1,7,2,2,0,2
47,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,4097,Male,2,Sales Executive,Single,42490,2,Y,13,8,1,25,2,17,12,11
33,No,Non-Travel,Research & Development,1,3,Life Sciences,1,4098,Male,2,Research Scientist,Divorced,140260,1,Y,12,8,0,1,4,1,0,0
38,No,Travel_Rarely,Research & Development,19,3,Life Sciences,1,4099,Female,2,Sales Executive,Married,68930,0,Y,17,8,0,16,3,15,5,8
31,No,Travel_Rarely,Research & Development,10,4,Medical,1,4100,Female,3,Sales Executive,Married,61250,0,Y,13,8,1,3,3,2,1,2
38,No,Travel_Frequently,Research & Development,1,4,Other,1,4101,Male,2,Research Scientist,Married,36690,2,Y,19,8,0,10,2,8,7,7
42,No,Travel_Rarely,Research & Development,6,3,Medical,1,4102,Male,2,Laboratory Technician,Divorced,100080,6,Y,19,8,1,9,3,4,1,2
41,No,Travel_Rarely,Sales,2,2,Medical,1,4103,Male,1,Healthcare Representative,Married,23870,3,Y,17,8,1,12,1,5,1,0
47,No,Non-Travel,Research & Development,21,2,Medical,1,4104,Male,1,Sales Executive,Married,46390,0,Y,11,8,1,14,2,13,5,12
35,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,4105,Male,2,Healthcare Representative,Married,78980,7,Y,15,8,0,5,2,2,2,2
22,No,Travel_Rarely,Human Resources,12,1,Human Resources,1,4106,Male,2,Sales Executive,Single,25340,0,Y,11,8,0,4,1,3,1,2
35,No,Travel_Rarely,Research & Development,9,3,Medical,1,4107,Female,2,Sales Executive,Single,131420,1,Y,25,8,2,10,4,10,0,8
33,No,Travel_Rarely,Sales,3,4,Medical,1,4108,Male,3,Healthcare Representative,Married,16110,0,Y,14,8,0,10,2,9,8,1
32,No,Travel_Rarely,Research & Development,3,2,Technical Degree,1,4109,Male,3,Manufacturing Director,Single,53630,1,Y,13,8,0,6,4,6,4,1
40,No,Travel_Rarely,Research & Development,1,4,Medical,1,4110,Male,2,Research Director,Married,50710,8,Y,17,8,1,8,3,1,0,0
32,No,Travel_Rarely,Research & Development,1,2,Medical,1,4111,Male,3,Sales Executive,Married,136950,0,Y,13,8,0,3,3,2,2,2
39,No,Travel_Rarely,Research & Development,4,4,Life Sciences,1,4112,Male,1,Sales Executive,Single,134020,7,Y,14,8,1,18,1,7,1,7
38,No,Travel_Rarely,Sales,20,4,Medical,1,4113,Female,2,Research Director,Married,20290,3,Y,11,8,1,20,3,18,1,11
32,No,Travel_Rarely,Research & Development,18,3,Life Sciences,1,4114,Male,2,Manager,Married,63770,1,Y,12,8,2,14,3,14,5,7
37,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,4115,Female,4,Sales Executive,Married,54290,1,Y,17,8,1,16,3,16,6,8
25,No,Travel_Rarely,Research & Development,2,4,Medical,1,4116,Female,2,Manufacturing Director,Divorced,27850,0,Y,21,8,0,6,2,5,0,4
52,No,Non-Travel,Research & Development,2,4,Other,1,4117,Male,1,Manager,Divorced,46140,2,Y,16,8,1,16,3,9,0,0
44,No,Travel_Rarely,Research & Development,8,1,Life Sciences,1,4118,Female,1,Sales Representative,Single,26100,6,Y,15,8,0,6,2,4,1,2
21,No,Travel_Rarely,Sales,10,5,Medical,1,4119,Male,3,Research Scientist,Single,66870,1,Y,19,8,3,2,0,2,1,2
39,No,Non-Travel,Research & Development,3,4,Life Sciences,1,4120,Female,2,Research Director,Single,47240,2,Y,12,8,1,21,4,6,1,3
23,Yes,Travel_Frequently,Research & Development,2,4,Life Sciences,1,4121,Female,2,Manufacturing Director,Married,61790,1,Y,11,8,0,1,3,1,1,0
36,No,Travel_Rarely,Research & Development,24,3,Life Sciences,1,4122,Female,2,Laboratory Technician,Married,61200,0,Y,19,8,0,10,2,9,3,4
36,No,Travel_Frequently,Research & Development,16,1,Medical,1,4123,Male,2,Sales Executive,Divorced,105960,7,Y,15,8,0,18,3,4,0,2
56,No,Non-Travel,Research & Development,8,1,Life Sciences,1,4124,Male,1,Sales Executive,Divorced,54670,1,Y,20,8,0,13,6,13,1,9
29,Yes,Travel_Rarely,Research & Development,9,4,Medical,1,4125,Male,2,Sales Representative,Married,29960,9,Y,25,8,0,4,4,2,2,2
42,No,Travel_Rarely,Research & Development,17,1,Life Sciences,1,4126,Male,3,Research Scientist,Married,99980,5,Y,24,8,2,24,3,22,4,14
56,Yes,Travel_Rarely,Sales,10,4,Other,1,4127,Male,2,Sales Executive,Married,40780,8,Y,24,8,1,14,3,10,9,8
41,No,Travel_Rarely,Research & Development,13,4,Life Sciences,1,4128,Female,1,Healthcare Representative,Married,109200,0,Y,15,8,1,21,3,20,0,10
34,No,Travel_Rarely,Sales,1,3,Medical,1,4129,Female,1,Laboratory Technician,Married,62320,1,Y,13,8,1,8,3,8,1,7
36,No,Non-Travel,Sales,1,1,Medical,1,4130,Female,1,Human Resources,Divorced,132470,1,Y,14,8,0,15,3,15,11,11
41,No,Travel_Rarely,Research & Development,1,5,Medical,1,4131,Male,1,Healthcare Representative,Divorced,40810,2,Y,13,8,0,14,3,5,0,4
32,No,Travel_Rarely,Sales,9,4,Life Sciences,1,4132,Female,2,Research Scientist,Single,57690,1,Y,11,8,0,4,3,4,1,2
35,No,Travel_Rarely,Research & Development,16,3,Medical,1,4133,Female,2,Healthcare Representative,Single,23940,1,Y,16,8,1,9,3,9,1,7
38,No,Travel_Rarely,Research & Development,23,3,Medical,1,4134,Male,3,Sales Representative,Married,39040,1,Y,22,8,0,10,3,10,1,9
50,Yes,Travel_Frequently,Sales,4,2,Life Sciences,1,4135,Female,2,Laboratory Technician,Divorced,167990,7,Y,14,8,1,12,2,6,0,1
36,No,Travel_Rarely,Research & Development,22,4,Life Sciences,1,4136,Male,1,Healthcare Representative,Married,29500,4,Y,14,8,0,8,1,6,0,0
45,No,Travel_Rarely,Sales,24,3,Life Sciences,1,4137,Male,1,Laboratory Technician,Single,36290,8,Y,16,8,1,8,2,5,0,1
40,No,Travel_Rarely,Sales,10,4,Life Sciences,1,4138,Male,1,Research Scientist,Single,93620,2,Y,11,8,1,8,6,2,2,2
35,No,Travel_Frequently,Sales,7,2,Life Sciences,1,4139,Male,2,Manufacturing Director,Married,32290,1,Y,25,8,0,10,2,10,0,2
40,No,Travel_Rarely,Research & Development,17,4,Life Sciences,1,4140,Male,1,Manager,Married,35780,2,Y,14,8,1,20,2,5,0,2
35,No,Travel_Rarely,Human Resources,14,1,Life Sciences,1,4141,Male,2,Research Scientist,Married,79880,1,Y,18,8,0,4,3,4,1,1
29,No,Travel_Rarely,Research & Development,1,3,Medical,1,4142,Male,3,Sales Executive,Married,42840,4,Y,11,8,0,10,5,4,0,3
29,No,Travel_Rarely,Research & Development,5,3,Medical,1,4143,Male,2,Sales Representative,Single,75530,1,Y,19,8,0,5,3,5,0,4
50,Yes,Travel_Rarely,Research & Development,17,3,Medical,1,4144,Male,1,Research Scientist,Divorced,173280,4,Y,15,8,2,20,1,3,2,0
39,No,Travel_Rarely,Sales,25,3,Medical,1,4145,Male,2,Sales Executive,Married,197010,0,Y,11,8,0,21,3,20,9,6
31,No,Non-Travel,Research & Development,8,4,Life Sciences,1,4146,Female,4,Sales Executive,Single,147320,0,Y,12,8,0,10,3,9,1,7
26,No,Travel_Rarely,Research & Development,11,4,Medical,1,4147,Male,2,Manager,Single,92780,0,Y,20,8,0,5,3,4,0,0
36,No,Travel_Frequently,Research & Development,5,1,Technical Degree,1,4148,Male,1,Sales Executive,Married,13590,4,Y,12,8,0,17,2,5,0,3
39,No,Travel_Rarely,Research & Development,2,1,Medical,1,4149,Female,1,Research Scientist,Married,47790,4,Y,14,8,2,9,3,7,1,7
27,No,Travel_Rarely,Research & Development,8,2,Medical,1,4150,Male,1,Laboratory Technician,Married,164220,1,Y,20,8,1,6,3,6,0,3
49,No,Travel_Frequently,Research & Development,6,1,Medical,1,4151,Male,3,Healthcare Representative,Married,29960,2,Y,18,8,1,17,2,9,0,8
34,No,Travel_Rarely,Sales,4,3,Medical,1,4152,Female,1,Sales Executive,Married,12610,2,Y,14,8,1,6,6,4,1,2
41,Yes,Travel_Rarely,Research & Development,7,2,Life Sciences,1,4153,Female,1,Research Scientist,Single,20990,8,Y,12,8,1,8,2,6,0,5
49,No,Travel_Frequently,Sales,1,4,Life Sciences,1,4154,Female,2,Manufacturing Director,Married,58100,1,Y,21,8,1,10,2,10,1,7
37,Yes,Travel_Rarely,Research & Development,2,3,Life Sciences,1,4155,Male,1,Sales Executive,Single,56470,6,Y,19,8,0,7,2,0,0,0
33,No,Travel_Frequently,Research & Development,10,2,Medical,1,4156,Male,2,Research Scientist,Married,34200,1,Y,14,8,0,8,3,8,3,0
27,No,Travel_Rarely,Sales,5,4,Medical,1,4157,Female,4,Manufacturing Director,Married,44000,9,Y,17,8,1,6,3,2,2,2
32,No,Travel_Frequently,Research & Development,9,2,Medical,1,4158,Female,2,Research Scientist,Single,35000,0,Y,16,8,1,8,2,7,3,6
59,No,Travel_Rarely,Sales,2,2,Marketing,1,4159,Female,5,Sales Representative,Married,20660,4,Y,12,8,1,12,3,1,0,0
30,No,Travel_Rarely,Research & Development,11,4,Medical,1,4160,Male,2,Laboratory Technician,Divorced,171690,1,Y,17,8,2,1,2,1,0,0
38,No,Travel_Frequently,Sales,18,4,Life Sciences,1,4161,Male,2,Healthcare Representative,Single,41620,0,Y,15,8,1,10,1,9,1,8
36,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,4162,Male,1,Sales Executive,Married,92040,6,Y,23,8,1,17,2,7,7,7
35,No,Travel_Rarely,Human Resources,3,4,Human Resources,1,4163,Male,2,Manager,Married,32940,0,Y,11,8,0,6,2,5,0,3
29,No,Travel_Rarely,Sales,29,4,Life Sciences,1,4164,Male,2,Laboratory Technician,Single,21270,0,Y,11,8,1,10,3,9,0,8
31,No,Travel_Rarely,Research & Development,2,2,Medical,1,4165,Male,2,Laboratory Technician,Divorced,39750,1,Y,15,8,1,5,3,5,4,3
34,No,Travel_Rarely,Research & Development,28,3,Technical Degree,1,4166,Male,1,Laboratory Technician,Divorced,107930,0,Y,11,8,3,3,1,2,1,2
28,Yes,Travel_Rarely,Research & Development,1,4,Life Sciences,1,4167,Male,5,Research Director,Single,100960,5,Y,13,8,0,6,2,4,0,3
29,No,Travel_Rarely,Research & Development,16,2,Life Sciences,1,4168,Female,4,Laboratory Technician,Divorced,36460,1,Y,14,8,0,10,3,10,8,8
32,No,Travel_Rarely,Human Resources,22,3,Human Resources,1,4169,Female,2,Research Director,Divorced,74460,0,Y,19,8,0,7,3,6,0,5
22,No,Non-Travel,Research & Development,8,3,Life Sciences,1,4170,Female,3,Sales Executive,Divorced,108510,1,Y,16,8,1,1,2,1,0,0
53,No,Travel_Rarely,Research & Development,11,3,Medical,1,4171,Male,2,Manager,Married,21090,2,Y,13,8,0,31,3,25,3,7
38,No,Travel_Rarely,Research & Development,29,3,Life Sciences,1,4172,Female,1,Manufacturing Director,Single,37220,5,Y,14,8,0,6,0,3,1,2
